# argNorm version: 1.1.0
input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	ARO_name	Cut_Off	confers_resistance_to	confers_resistance_to_names	resistance_to_drug_classes	resistance_to_drug_classes_names
contigs	MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER	NC_010410.6002639.p01|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	deeparg_db	db_v_1	NC_010410.6002639.p01	deeparg	tool_v_1	99.1	NODE_510_length_14199_cov_63.115597			1.0	463.0													multidrug			ARO:3000074	emrB	Loose	ARO:3000661	nalidixic acid	ARO:0000001	fluoroquinolone antibiotic
contigs	MARA	YP_489794.1|FEATURES|marA|multidrug|marA	deeparg_db	db_v_1	YP_489794.1	deeparg	tool_v_1	100.0	NODE_227_length_54887_cov_65.320616			1.0	127.0													multidrug			ARO:3000263	marA	Perfect	ARO:0000001,ARO:0000004,ARO:0000020,ARO:0000030,ARO:0000032,ARO:0000051,ARO:3000008,ARO:3000169,ARO:3000385,ARO:3000637,ARO:3000704,ARO:3000870	fluoroquinolone antibiotic,monobactam,carbapenem,tigecycline,cephalosporin,tetracycline,penicillin beta-lactam,rifampin,chloramphenicol,ampicillin,cefalotin,triclosan	ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000050,ARO:3000157,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,tetracycline antibiotic,rifamycin antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MARR	NC_009085.4918988.p01|FEATURES|marR|multidrug|marR	deeparg_db	db_v_1	NC_009085.4918988.p01	deeparg	tool_v_1	100.0	NODE_487_length_16554_cov_63.330081			1.0	154.0													multidrug			ARO:3000516	emrR	Loose	ARO:3000661	nalidixic acid	ARO:0000001	fluoroquinolone antibiotic
contigs	MCR-3	ASF81896.1|FEATURES|MCR-3|peptide|MCR-3	deeparg_db	db_v_1	ASF81896.1	deeparg	tool_v_1	64.7	NODE_816_length_2514_cov_62.668158			1.0	538.0													peptide			ARO:3004139	MCR-3.1	Perfect	ARO:3000622,ARO:3000624	colistin A,colistin B	ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic
contigs	MCR-4	ASR73329.1|FEATURES|MCR-4|peptide|MCR-4	deeparg_db	db_v_1	ASR73329.1	deeparg	tool_v_1	53.8	NODE_1417_length_242_cov_50.802139			445.0	524.0													peptide			ARO:3004325	MCR-4.1	Perfect	ARO:3000622,ARO:3000624	colistin A,colistin B	ARO:3000053,ARO:3000053	peptide antibiotic,peptide antibiotic
contigs	MDFA	NP_752857|FEATURES|mdfA|multidrug|mdfA	deeparg_db	db_v_1	NP_752857	deeparg	tool_v_1	71.9	NODE_164_length_74157_cov_63.722531			4.0	416.0													multidrug			ARO:3001328	Escherichia coli mdfA	Strict	ARO:0000051,ARO:3000385,ARO:3000456,ARO:3003823	tetracycline,chloramphenicol,thiamphenicol,benzalkonium chloride	ARO:3000050,ARO:3000387,ARO:3000387,ARO:3005386	tetracycline antibiotic,phenicol antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MDFA	gi:260409568:gb:EEX02869.1:|FEATURES|mdfA|multidrug|mdfA	deeparg_db	db_v_1	gi:260409568:gb:EEX02869.1:	deeparg	tool_v_1	99.5	NODE_15_length_290383_cov_63.356593			1.0	413.0													multidrug			ARO:3001328	Escherichia coli mdfA	Loose	ARO:0000051,ARO:3000385,ARO:3000456,ARO:3003823	tetracycline,chloramphenicol,thiamphenicol,benzalkonium chloride	ARO:3000050,ARO:3000387,ARO:3000387,ARO:3005386	tetracycline antibiotic,phenicol antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MDFA	YP_002848751|FEATURES|mdfA|multidrug|mdfA	deeparg_db	db_v_1	YP_002848751	deeparg	tool_v_1	98.8	NODE_22_length_236255_cov_64.631575			1.0	410.0													multidrug			ARO:3001328	Escherichia coli mdfA	Strict	ARO:0000051,ARO:3000385,ARO:3000456,ARO:3003823	tetracycline,chloramphenicol,thiamphenicol,benzalkonium chloride	ARO:3000050,ARO:3000387,ARO:3000387,ARO:3005386	tetracycline antibiotic,phenicol antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MDTF	YP_002384138|FEATURES|mdtF|multidrug|mdtF	deeparg_db	db_v_1	YP_002384138	deeparg	tool_v_1	78.1	NODE_98_length_109323_cov_64.097604			1.0	1032.0													multidrug			ARO:3000796	mdtF	Strict	ARO:0000006,ARO:0000011,ARO:0000056,ARO:3000662	erythromycin,cloxacillin,oxacillin,norfloxacin	ARO:0000000,ARO:0000001,ARO:3000007,ARO:3000007	macrolide antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	MDTF	YP_002272991|FEATURES|mdtF|multidrug|mdtF	deeparg_db	db_v_1	YP_002272991	deeparg	tool_v_1	99.9	NODE_238_length_50515_cov_64.228260			1.0	1037.0													multidrug			ARO:3000796	mdtF	Strict	ARO:0000006,ARO:0000011,ARO:0000056,ARO:3000662	erythromycin,cloxacillin,oxacillin,norfloxacin	ARO:0000000,ARO:0000001,ARO:3000007,ARO:3000007	macrolide antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	MDTF	gi:489922738:ref:WP_003826085.1:|FEATURES|mdtF|multidrug|mdtF	deeparg_db	db_v_1	gi:489922738:ref:WP_003826085.1:	deeparg	tool_v_1	98.7	NODE_197_length_64395_cov_63.487877			1.0	1038.0													multidrug			ARO:3000796	mdtF	Loose	ARO:0000006,ARO:0000011,ARO:0000056,ARO:3000662	erythromycin,cloxacillin,oxacillin,norfloxacin	ARO:0000000,ARO:0000001,ARO:3000007,ARO:3000007	macrolide antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	MDTG	gi:727184277:ref:WP_033646458.1:|FEATURES|mdtG|multidrug|mdtG	deeparg_db	db_v_1	gi:727184277:ref:WP_033646458.1:	deeparg	tool_v_1	98.5	NODE_298_length_40667_cov_63.308751			1.0	412.0													multidrug			ARO:3001329	mdtG	Loose	ARO:0000025	fosfomycin	ARO:3007149	phosphonic acid antibiotic
contigs	MDTH	gi:578259727:gb:EUM19764.1:|FEATURES|mdtH|multidrug|mdtH	deeparg_db	db_v_1	gi:578259727:gb:EUM19764.1:	deeparg	tool_v_1	98.6	NODE_21_length_248775_cov_64.760610			1.0	430.0													multidrug			ARO:3001216	mdtH	Loose	ARO:0000023,ARO:3000662	enoxacin,norfloxacin	ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	MDTH	YP_852164|FEATURES|mdtH|multidrug|mdtH	deeparg_db	db_v_1	YP_852164	deeparg	tool_v_1	99.8	NODE_134_length_88312_cov_66.126709			1.0	412.0													multidrug			ARO:3001216	mdtH	Strict	ARO:0000023,ARO:3000662	enoxacin,norfloxacin	ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	MDTH	gi:765455399:ref:WP_044711580.1:|FEATURES|mdtH|multidrug|mdtH	deeparg_db	db_v_1	gi:765455399:ref:WP_044711580.1:	deeparg	tool_v_1	100.0	NODE_249_length_48622_cov_65.726502			1.0	402.0													multidrug			ARO:3001216	mdtH	Loose	ARO:0000023,ARO:3000662	enoxacin,norfloxacin	ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	MDTH	gi:491303286:ref:WP_005161289.1:|FEATURES|mdtH|multidrug|mdtH	deeparg_db	db_v_1	gi:491303286:ref:WP_005161289.1:	deeparg	tool_v_1	86.2	NODE_349_length_32853_cov_63.838893			1.0	398.0													multidrug			ARO:3001216	mdtH	Loose	ARO:0000023,ARO:3000662	enoxacin,norfloxacin	ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	MDTH	BAH62779|FEATURES|mdtH|multidrug|mdtH	deeparg_db	db_v_1	BAH62779	deeparg	tool_v_1	91.8	NODE_59_length_156062_cov_64.220484			1.0	582.0													multidrug			ARO:3001216	mdtH	Loose	ARO:0000023,ARO:3000662	enoxacin,norfloxacin	ARO:0000001,ARO:0000001	fluoroquinolone antibiotic,fluoroquinolone antibiotic
contigs	MDTK	AML99881.1|FEATURES|MdtK|fluoroquinolone|MdtK	deeparg_db	db_v_1	AML99881.1	deeparg	tool_v_1	82.6	NODE_400_length_24756_cov_68.333185			1.0	470.0													fluoroquinolone			ARO:3001327	MdtK	Perfect	ARO:0000036	ciprofloxacin	ARO:0000001	fluoroquinolone antibiotic
contigs	MDTK	NC_011035.1.6448920.p01|FEATURES|mdtK|multidrug|mdtK	deeparg_db	db_v_1	NC_011035.1.6448920.p01	deeparg	tool_v_1	99.8	NODE_196_length_64442_cov_64.005762			1.0	459.0													multidrug			ARO:3004077	PmpM	Loose	ARO:0000001,ARO:0000005,ARO:3003823,ARO:3007039	fluoroquinolone antibiotic,neomycin,benzalkonium chloride,chlorhexidine	ARO:0000001,ARO:0000016,ARO:3005386,ARO:3005386	fluoroquinolone antibiotic,aminoglycoside antibiotic,disinfecting agents and antiseptics,disinfecting agents and antiseptics
contigs	MDTK	gi:555107106:gb:ESM50626.1:|FEATURES|mdtK|multidrug|mdtK	deeparg_db	db_v_1	gi:555107106:gb:ESM50626.1:	deeparg	tool_v_1	99.8	NODE_175_length_69348_cov_63.633426			1.0	453.0													multidrug			ARO:3003953	hmrM	Loose	ARO:0000045,ARO:3000662	acriflavine,norfloxacin	ARO:0000001,ARO:3005386	fluoroquinolone antibiotic,disinfecting agents and antiseptics
contigs	MDTK	gi:851915138:ref:WP_048216502.1:|FEATURES|mdtK|multidrug|mdtK	deeparg_db	db_v_1	gi:851915138:ref:WP_048216502.1:	deeparg	tool_v_1	99.6	NODE_30_length_199564_cov_63.517034			1.0	457.0													multidrug			ARO:3003953	hmrM	Loose	ARO:0000045,ARO:3000662	acriflavine,norfloxacin	ARO:0000001,ARO:3005386	fluoroquinolone antibiotic,disinfecting agents and antiseptics
contigs	MDTK	AML99881.1|FEATURES|MdtK|fluoroquinolone|MdtK	deeparg_db	db_v_1	AML99881.1	deeparg	tool_v_1	88.6	NODE_88_length_118466_cov_65.025952			1.0	474.0													fluoroquinolone			ARO:3001327	MdtK	Perfect	ARO:0000036	ciprofloxacin	ARO:0000001	fluoroquinolone antibiotic
contigs	MDTK	A1ABK4|FEATURES|mdtK|multidrug|mdtK	deeparg_db	db_v_1	A1ABK4	deeparg	tool_v_1	99.8	NODE_105_length_104531_cov_63.826745			1.0	457.0													multidrug			ARO:3003953	hmrM	Loose	ARO:0000045,ARO:3000662	acriflavine,norfloxacin	ARO:0000001,ARO:3005386	fluoroquinolone antibiotic,disinfecting agents and antiseptics
contigs	MDTL	YP_001451669|FEATURES|mdtL|multidrug|mdtL	deeparg_db	db_v_1	YP_001451669	deeparg	tool_v_1	77.4	NODE_414_length_23469_cov_65.905100			1.0	390.0													multidrug			ARO:3003801	bcr-1	Loose	ARO:0000055	bicyclomycin	ARO:3007150	bicyclomycin-like antibiotic
contigs	MDTL	gi:391322939:gb:EIQ79610.1:|FEATURES|mdtL|multidrug|mdtL	deeparg_db	db_v_1	gi:391322939:gb:EIQ79610.1:	deeparg	tool_v_1	93.6	NODE_413_length_23498_cov_65.160986			1.0	393.0													multidrug			ARO:3003801	bcr-1	Loose	ARO:0000055	bicyclomycin	ARO:3007150	bicyclomycin-like antibiotic
contigs	MDTL	YP_001451669|FEATURES|mdtL|multidrug|mdtL	deeparg_db	db_v_1	YP_001451669	deeparg	tool_v_1	78.2	NODE_321_length_36784_cov_68.143075			1.0	383.0													multidrug			ARO:3003801	bcr-1	Loose	ARO:0000055	bicyclomycin	ARO:3007150	bicyclomycin-like antibiotic
contigs	MDTL	gi:446988854:ref:WP_001066110.1:|FEATURES|mdtL|multidrug|mdtL	deeparg_db	db_v_1	gi:446988854:ref:WP_001066110.1:	deeparg	tool_v_1	99.2	NODE_61_length_150576_cov_63.285874			1.0	400.0													multidrug			ARO:3000572	tet(42)	Loose	ARO:0000051	tetracycline	ARO:3000050	tetracycline antibiotic
contigs	MDTL	gi:331067648:gb:EGI39050.1:|FEATURES|mdtL|multidrug|mdtL	deeparg_db	db_v_1	gi:331067648:gb:EGI39050.1:	deeparg	tool_v_1	99.7	NODE_353_length_32567_cov_67.887180			1.0	391.0													multidrug			ARO:3003801	bcr-1	Loose	ARO:0000055	bicyclomycin	ARO:3007150	bicyclomycin-like antibiotic
contigs	MDTM	gi:851982891:ref:WP_048241697.1:|FEATURES|mdtM|multidrug|mdtM	deeparg_db	db_v_1	gi:851982891:ref:WP_048241697.1:	deeparg	tool_v_1	99.3	NODE_43_length_179089_cov_63.848459			1.0	413.0													multidrug			ARO:3001214	mdtM	Strict	ARO:0000045,ARO:0000046,ARO:0000047,ARO:3000385,ARO:3000662	acriflavine,lincomycin,puromycin,chloramphenicol,norfloxacin	ARO:0000001,ARO:0000017,ARO:3000034,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,lincosamide antibiotic,nucleoside antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MDTM	YP_002640141|FEATURES|mdtM|multidrug|mdtM	deeparg_db	db_v_1	YP_002640141	deeparg	tool_v_1	56.8	NODE_110_length_101782_cov_63.781376			20.0	93.0													multidrug			ARO:3001214	mdtM	Strict	ARO:0000045,ARO:0000046,ARO:0000047,ARO:3000385,ARO:3000662	acriflavine,lincomycin,puromycin,chloramphenicol,norfloxacin	ARO:0000001,ARO:0000017,ARO:3000034,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,lincosamide antibiotic,nucleoside antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MDTM	gi:851982891:ref:WP_048241697.1:|FEATURES|mdtM|multidrug|mdtM	deeparg_db	db_v_1	gi:851982891:ref:WP_048241697.1:	deeparg	tool_v_1	77.6	NODE_118_length_98422_cov_63.725091			1.0	402.0													multidrug			ARO:3001214	mdtM	Strict	ARO:0000045,ARO:0000046,ARO:0000047,ARO:3000385,ARO:3000662	acriflavine,lincomycin,puromycin,chloramphenicol,norfloxacin	ARO:0000001,ARO:0000017,ARO:3000034,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,lincosamide antibiotic,nucleoside antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MDTM	gi:353588837:gb:EHC47783.1:|FEATURES|mdtM|multidrug|mdtM	deeparg_db	db_v_1	gi:353588837:gb:EHC47783.1:	deeparg	tool_v_1	59.6	NODE_189_length_65706_cov_63.677522			8.0	424.0													multidrug			ARO:3001214	mdtM	Strict	ARO:0000045,ARO:0000046,ARO:0000047,ARO:3000385,ARO:3000662	acriflavine,lincomycin,puromycin,chloramphenicol,norfloxacin	ARO:0000001,ARO:0000017,ARO:3000034,ARO:3000387,ARO:3005386	fluoroquinolone antibiotic,lincosamide antibiotic,nucleoside antibiotic,phenicol antibiotic,disinfecting agents and antiseptics
contigs	MDTO	gi:331067220:gb:EGI38628.1:|FEATURES|mdtO|multidrug|mdtO	deeparg_db	db_v_1	gi:331067220:gb:EGI38628.1:	deeparg	tool_v_1	74.8	NODE_203_length_63182_cov_63.949641			1.0	683.0													multidrug			ARO:3003549	mdtO	Strict	ARO:0000045,ARO:0000047	acriflavine,puromycin	ARO:3000034,ARO:3005386	nucleoside antibiotic,disinfecting agents and antiseptics
contigs	MDTO	gi:545161961:ref:WP_021516817.1:|FEATURES|mdtO|multidrug|mdtO	deeparg_db	db_v_1	gi:545161961:ref:WP_021516817.1:	deeparg	tool_v_1	99.9	NODE_81_length_131505_cov_63.486360			1.0	683.0													multidrug			ARO:3003549	mdtO	Strict	ARO:0000045,ARO:0000047	acriflavine,puromycin	ARO:3000034,ARO:3005386	nucleoside antibiotic,disinfecting agents and antiseptics
contigs	MDTP	gi:693033640:ref:WP_032208687.1:|FEATURES|mdtP|multidrug|mdtP	deeparg_db	db_v_1	gi:693033640:ref:WP_032208687.1:	deeparg	tool_v_1	50.0	NODE_148_length_80435_cov_65.234922			19.0	480.0													multidrug			ARO:3003550	mdtP	Strict	ARO:0000045,ARO:0000047	acriflavine,puromycin	ARO:3000034,ARO:3005386	nucleoside antibiotic,disinfecting agents and antiseptics
contigs	MECA	gi:487717641:ref:WP_001801873.1:|FEATURES|mecA|beta-lactam|mecA	deeparg_db	db_v_1	gi:487717641:ref:WP_001801873.1:	deeparg	tool_v_1	99.9	NODE_496_length_15872_cov_63.250364			1.0	669.0													beta-lactam			ARO:3000617	mecA	Strict	ARO:0000015,ARO:3000008	methicillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
contigs	MECI	gi:1031805993:ref:WP_064139837.1:|FEATURES|mecI|beta-lactam|mecI	deeparg_db	db_v_1	gi:1031805993:ref:WP_064139837.1:	deeparg	tool_v_1	57.4	NODE_734_length_3584_cov_62.830264			1.0	132.0													beta-lactam			ARO:3000124	mecI	Strict	ARO:0000015,ARO:3000008	methicillin,penicillin beta-lactam	ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic
contigs	MEPA	Q2G140|FEATURES|mepA|multidrug|mepA	deeparg_db	db_v_1	Q2G140	deeparg	tool_v_1	100.0	NODE_159_length_76024_cov_65.621385			1.0	451.0													multidrug			ARO:3000026	mepA	Perfect	ARO:0000030,ARO:0000042	tigecycline,glycylcycline	ARO:3000050,ARO:3000050	tetracycline antibiotic,tetracycline antibiotic
contigs	METALLO-BETA-LACTAMASE	CAE46566|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	deeparg_db	db_v_1	CAE46566	deeparg	tool_v_1	99.6	NODE_1070_length_895_cov_52.776190			7.0	284.0													beta-lactam			ARO:3002274	VIM-4	Strict	ARO:0000020,ARO:0000032,ARO:3000008	carbapenem,cephalosporin,penicillin beta-lactam	ARO:3000007,ARO:3000007,ARO:3000007	beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic
contigs	MEXB	gi:552325898:gb:ERV85344.1:|FEATURES|mexB|multidrug|mexB	deeparg_db	db_v_1	gi:552325898:gb:ERV85344.1:	deeparg	tool_v_1	69.5	NODE_332_length_35444_cov_65.255305			540.0	916.0													multidrug			ARO:3000378	MexB	Loose	ARO:0000006,ARO:0000032,ARO:0000036,ARO:0000051,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3000661,ARO:3003708,ARO:3003832,ARO:3004024	erythromycin,cephalosporin,ciprofloxacin,tetracycline,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,nalidixic acid,panipenem,ticarcillin,trimethoprim-sulfamethoxazole	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	MEXB	NC_011595.7057907.p01|FEATURES|mexB|multidrug|mexB	deeparg_db	db_v_1	NC_011595.7057907.p01	deeparg	tool_v_1	99.7	NODE_398_length_25185_cov_63.548627			1.0	1031.0													multidrug			ARO:3000378	MexB	Loose	ARO:0000006,ARO:0000032,ARO:0000036,ARO:0000051,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3000661,ARO:3003708,ARO:3003832,ARO:3004024	erythromycin,cephalosporin,ciprofloxacin,tetracycline,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,nalidixic acid,panipenem,ticarcillin,trimethoprim-sulfamethoxazole	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	MEXB	gi:489234352:ref:WP_003142649.1:|FEATURES|mexB|multidrug|mexB	deeparg_db	db_v_1	gi:489234352:ref:WP_003142649.1:	deeparg	tool_v_1	99.9	NODE_8_length_413229_cov_63.441083			1.0	1046.0													multidrug			ARO:3000378	MexB	Strict	ARO:0000006,ARO:0000032,ARO:0000036,ARO:0000051,ARO:0000060,ARO:0000062,ARO:0000073,ARO:3000008,ARO:3000111,ARO:3000158,ARO:3000188,ARO:3000282,ARO:3000385,ARO:3000550,ARO:3000622,ARO:3000624,ARO:3000637,ARO:3000661,ARO:3003708,ARO:3003832,ARO:3004024	erythromycin,cephalosporin,ciprofloxacin,tetracycline,ceftazidime,ceftriaxone,meropenem,penicillin beta-lactam,novobiocin,azithromycin,trimethoprim,sulfonamide antibiotic,chloramphenicol,aztreonam,colistin A,colistin B,ampicillin,nalidixic acid,panipenem,ticarcillin,trimethoprim-sulfamethoxazole	ARO:0000000,ARO:0000000,ARO:0000001,ARO:0000001,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000053,ARO:3000053,ARO:3000103,ARO:3000171,ARO:3000171,ARO:3000282,ARO:3000282,ARO:3000387	macrolide antibiotic,macrolide antibiotic,fluoroquinolone antibiotic,fluoroquinolone antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,peptide antibiotic,peptide antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,diaminopyrimidine antibiotic,sulfonamide antibiotic,sulfonamide antibiotic,phenicol antibiotic
contigs	MEXD	CAW29737|FEATURES|mexD|multidrug|mexD	deeparg_db	db_v_1	CAW29737	deeparg	tool_v_1	100.0	NODE_19_length_257972_cov_63.647231			1.0	1043.0													multidrug			ARO:3000801	MexD	Strict	ARO:0000006,ARO:0000014,ARO:0000032,ARO:0000051,ARO:3000008,ARO:3000111,ARO:3000188,ARO:3000385,ARO:3000663	erythromycin,gentamicin C,cephalosporin,tetracycline,penicillin beta-lactam,novobiocin,trimethoprim,chloramphenicol,ofloxacin	ARO:0000000,ARO:0000001,ARO:0000016,ARO:3000007,ARO:3000007,ARO:3000050,ARO:3000103,ARO:3000171,ARO:3000387	macrolide antibiotic,fluoroquinolone antibiotic,aminoglycoside antibiotic,beta-lactam antibiotic,beta-lactam antibiotic,tetracycline antibiotic,aminocoumarin antibiotic,diaminopyrimidine antibiotic,phenicol antibiotic
contigs	MEXF	gi:950551359:ref:WP_057425316.1:|FEATURES|mexF|multidrug|mexF	deeparg_db	db_v_1	gi:950551359:ref:WP_057425316.1:	deeparg	tool_v_1	57.9	NODE_3_length_630359_cov_63.983197			1.0	121.0													multidrug			ARO:3000777	adeF	Strict	ARO:0000001,ARO:0000051	fluoroquinolone antibiotic,tetracycline	ARO:0000001,ARO:3000050	fluoroquinolone antibiotic,tetracycline antibiotic
contigs	MEXF	NC_002516.2.882884.p01|FEATURES|mexF|multidrug|mexF	deeparg_db	db_v_1	NC_002516.2.882884.p01	deeparg	tool_v_1	100.0	NODE_14_length_307150_cov_63.665045			1.0	1062.0													multidrug			ARO:3000804	MexF	Perfect	ARO:0000036,ARO:3000188,ARO:3000385,ARO:3000662	ciprofloxacin,trimethoprim,chloramphenicol,norfloxacin	ARO:0000001,ARO:0000001,ARO:3000171,ARO:3000387	fluoroquinolone antibiotic,fluoroquinolone antibiotic,diaminopyrimidine antibiotic,phenicol antibiotic
