#ARG	query-start	query-end	read_id	predicted_ARG-class	best-hit	probability	identity	alignment-length	alignment-bitscore	alignment-evalue	counts	ARO	confers_resistance_to	resistance_to_drug_classes
VANR	1	231	ExDog11_160348	glycopeptide	gi:1028850587:ref:WP_064019550.1:|FEATURES|vanR|glycopeptide|vanR	0.9999960364172508	71.0	231	349.0	8.24e-123	1	ARO:3002919		
UGD	3	388	ExDog11_109050	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8995527747786053	60.0	405	486.0	4.13e-171	1	ARO:3003577	ARO:3000454	ARO:1000003
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	225	ExDog11_81582	unclassified	HE999704.1.gene1528.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9988284114421924	59.1	225	258.0	3.82e-88	1	ARO:3000838		
UGD	2	388	ExDog11_121244	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9003773531469955	60.7	407	489.0	1.3300000000000001e-173	1	ARO:3003577	ARO:3000454	ARO:1000003
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	286	ExDog11_215847	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.998945152331319	53.6	291	338.0	1.5400000000000001e-117	1	ARO:3003982	ARO:0000066	ARO:0000017
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE	1	207	ExDog11_168466	phenicol	S48276.1.gene1.p01|FEATURES|cat_chloramphenicol_acetyltransferase|phenicol|cat_chloramphenicol_acetyltransferase	0.907586909721886	60.4	207	291.0	6.95e-102	1	ARO:3004460	ARO:3000385	ARO:3000387
RPOB2	24	1122	ExDog11_177387	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9938271587966312	53.2	1236	1201.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog11_138670	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9996301419923302	61.0	287	387.0	6.36e-137	1	ARO:3003982	ARO:0000066	ARO:0000017
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	126	ExDog11_229501	unclassified	NC_002745.1124086.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9557620816973488	55.6	126	142.0	1.2600000000000002e-43	1	ARO:3000838		
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	80	ExDog11_18989	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8143193877394724	50.0	78	76.6	8.8e-19	1	ARO:3000838		
VANU	1	67	ExDog11_241644	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9871943040425164	50.7	67	71.2	7.72e-19	1	ARO:3004253		
BCRA	16	314	ExDog11_38875	bacitracin	YP_001373621|FEATURES|bcrA|bacitracin|bcrA	0.9996482296460488	52.5	299	304.0	1.8200000000000002e-103	1	ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
LSA	3	444	ExDog11_293331	MLS	gi:944535691:ref:WP_055747198.1:|FEATURES|lsa|MLS|lsa	0.997607621075706	63.1	442	562.0	1.87e-200	1	ARO:3003111	ARO:0000066,ARO:3001317	ARO:0000017,ARO:3000670
EFRB	19	362	ExDog11_168218	multidrug	CDO61516.1|FEATURES|efrB|multidrug|efrB	0.8050883197962045	51.6	347	347.0	3.97e-115	1	ARO:3003949		
UGD	1	388	ExDog11_325639	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8998290405480626	60.7	412	487.0	1.18e-171	1	ARO:3003577	ARO:3000454	ARO:1000003
UGD	1	388	ExDog11_148005	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8989948442825878	60.4	412	484.0	6.71e-172	1	ARO:3003577	ARO:3000454	ARO:1000003
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	286	ExDog11_89068	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9995660835096962	59.5	289	379.0	1.46e-133	1	ARO:3003982	ARO:0000066	ARO:0000017
VANU	1	66	ExDog11_109169	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9875653977722229	50.0	66	71.6	5.44e-19	1	ARO:3004253		
KDPE	4	223	ExDog11_285587	aminoglycoside	NP_415222.1|FEATURES|kdpE|aminoglycoside|kdpE	0.9881944359840144	55.9	222	243.0	4.1999999999999995e-82	1	ARO:3003841		
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	225	ExDog11_25294	unclassified	HE999704.1.gene1528.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.996251944911523	53.5	230	218.0	3.48e-72	1	ARO:3000838		
CAMP-REGULATORY_PROTEIN	5	210	ExDog11_127799	unclassified	gi:499731375:ref:WP_011412109.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	0.9953606802641874	78.1	210	335.0	1.28e-118	1	ARO:3000518		
VANU	1	74	ExDog11_253202	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9913285584813232	52.7	74	76.6	8.460000000000001e-21	1	ARO:3004253		
RPOB2	29	1122	ExDog11_237829	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9943908385434436	54.3	1229	1228.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	3	285	ExDog11_58064	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9992594198103024	59.3	285	353.0	2.6500000000000002e-123	1	ARO:3003982	ARO:0000066	ARO:0000017
VANS	1	130	ExDog11_5247	glycopeptide	AY082011.1.gene2.p1|FEATURES|vanS|glycopeptide|vanS	0.9941123924999924	63.1	130	187.0	8.52e-62	1	ARO:3003564		
CFXA3	1	321	ExDog11_15292	beta-lactam	ZP_04543532|FEATURES|CfxA3|beta-lactam|CfxA3	0.9999897533065408	97.2	321	586.0	1.47e-214	1	ARO:3003003		
VANRI	5	232	ExDog11_80563	glycopeptide	WP_011461303.1|FEATURES|vanRI|glycopeptide|vanRI	0.9999679334496242	55.6	232	269.0	3.39e-92	1	ARO:3003728		
UGD	1	388	ExDog11_98708	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8856575914125423	56.7	404	442.0	2.49e-155	1	ARO:3003577	ARO:3000454	ARO:1000003
RPOB2	24	1122	ExDog11_86944	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.993958346885875	53.0	1236	1207.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LSA	3	492	ExDog11_41460	MLS	gi:902795376:ref:WP_049664555.1:|FEATURES|lsa|MLS|lsa	0.980677286444197	63.1	490	632.0	3.02e-227	1	ARO:3003111	ARO:0000066,ARO:3001317	ARO:0000017,ARO:3000670
UGD	1	388	ExDog11_61186	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9009200391641348	61.2	410	491.0	2.0399999999999998e-174	1	ARO:3003577	ARO:3000454	ARO:1000003
RPOB2	20	1135	ExDog11_106257	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9936446506337976	52.4	1259	1193.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
VANR	5	200	ExDog11_89878	glycopeptide	DQ212986.1.gene4.p01|FEATURES|vanR|glycopeptide|vanR	0.9982311507983512	52.0	196	209.0	2.86e-69	1	ARO:3002926		
VANRI	4	232	ExDog11_115429	glycopeptide	WP_011461303.1|FEATURES|vanRI|glycopeptide|vanRI	0.9999860838129307	59.8	229	291.0	3.55e-101	1	ARO:3003728		
VANU	1	67	ExDog11_227681	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9917961074084948	50.7	67	77.4	2.9400000000000003e-21	1	ARO:3004253		
VANU	1	63	ExDog11_106998	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9900756990012032	57.1	63	74.7	3.42e-20	1	ARO:3004253		
RPOB2	28	1120	ExDog11_148535	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9945448449245556	56.7	1136	1236.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
TETO	1	639	ExDog11_43733	tetracycline	ZP_03923764|FEATURES|tetO|tetracycline|tetO	0.9999944494989504	100.0	639	1274.0	0.0	1	ARO:3000190	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog11_270376	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9997117012406788	62.0	287	400.0	2.12e-142	1	ARO:3003982	ARO:0000066	ARO:0000017
ACRB	1	1034	ExDog11_134288	multidrug	CP000647.1.gene443.p01|FEATURES|acrB|multidrug|acrB	0.903088073691422	60.4	1060	1200.0	0.0	1	ARO:3000216	ARO:0000045	ARO:3005386
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog11_137670	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9996512723773454	61.7	287	390.0	3.86e-138	1	ARO:3003982	ARO:0000066	ARO:0000017
VANR	5	235	ExDog11_149935	glycopeptide	DQ212986.1.gene4.p01|FEATURES|vanR|glycopeptide|vanR	0.9999746169738606	55.6	234	256.0	4.87e-87	1	ARO:3002926		
OPRM	10	465	ExDog11_262587	multidrug	NC_008702.1.4606278.p01|FEATURES|oprM|multidrug|oprM	0.8720877738541158	50.7	456	416.0	8.82e-143	1	ARO:3000379		
ACRB	2	1036	ExDog11_262586	multidrug	gi:495735716:ref:WP_008460295.1:|FEATURES|acrB|multidrug|acrB	0.8812380272114569	57.3	1039	1127.0	0.0	1	ARO:3000777		
APH(3'')-I	1	267	ExDog11_312624	aminoglycoside	AF313472.2.gene15.p01|FEATURES|aph(3'')-I|aminoglycoside|aph(3'')-I	0.9997420155947436	99.3	267	548.0	3.09e-201	1	ARO:3002639	ARO:0000040	ARO:0000016
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog11_197797	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9996833451103024	61.7	287	395.0	2.98e-140	1	ARO:3003982	ARO:0000066	ARO:0000017
APH(6)-I	1	278	ExDog11_312623	aminoglycoside	gi:749197708:ref:WP_040110386.1:|FEATURES|aph(6)-I|aminoglycoside|aph(6)-I	0.999999852386224	100.0	278	561.0	2.35e-206	1	ARO:3002660	ARO:0000040	ARO:0000016
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	285	ExDog11_300909	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9994470044109308	58.9	285	367.0	3.62e-129	1	ARO:3003982	ARO:0000066	ARO:0000017
SUL1	30	308	ExDog11_312629	sulfonamide	gi:321276068:gb:ADW81558.1:|FEATURES|sul1|sulfonamide|sul1	0.99140345528508	100.0	279	543.0	2.18e-198	1	ARO:3000410	ARO:3000324,ARO:3000325,ARO:3000327,ARO:3000329,ARO:3000330,ARO:3000683,ARO:3000684,ARO:3000698,ARO:3000699	ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282,ARO:3000282
VANU	3	63	ExDog11_260132	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9824089247609056	50.8	61	67.0	3.11e-17	1	ARO:3004253		
UGD	9	388	ExDog11_259904	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8908007175162802	60.5	380	457.0	8.61e-162	1	ARO:3003577	ARO:3000454	ARO:1000003
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	8	80	ExDog11_130720	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8257329643510404	57.5	73	78.2	3.72e-21	1	ARO:3000838		
BCRA	7	305	ExDog11_15600	bacitracin	gi:445996710:ref:WP_000074565.1:|FEATURES|bcrA|bacitracin|bcrA	0.9998195167939128	54.2	299	306.0	4.0699999999999996e-104	1	ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
VANU	1	67	ExDog11_124654	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9951863772151066	62.7	67	85.5	2.1e-24	1	ARO:3004253		
MACB	2	647	ExDog11_59456	MLS	gi:495004199:ref:WP_007730213.1:|FEATURES|macB|MLS|macB	0.9989058446304984	53.4	652	630.0	1.34e-221	1	ARO:3000535		
PATB	1	387	ExDog11_56212	fluoroquinolone	NP_358969.1|FEATURES|patB|fluoroquinolone|patB	0.8025477247015683	58.1	387	487.0	2.2600000000000002e-173	1	ARO:3003692		
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	78	ExDog11_3567	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8090899728642503	51.3	76	75.9	9.48e-19	1	ARO:3000838		
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	118	ExDog11_166875	unclassified	NC_002745.1124086.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.9738388969185608	52.5	118	131.0	1.63e-39	1	ARO:3000838		
VANR	4	208	ExDog11_142216	glycopeptide	DQ212986.1.gene4.p01|FEATURES|vanR|glycopeptide|vanR	0.9986538526416124	53.2	205	223.0	1.9099999999999998e-74	1	ARO:3002926		
APH(2'')-II	1	299	ExDog11_134553	aminoglycoside	AF207840.gene.p01|FEATURES|aph(2'')-II|aminoglycoside|aph(2'')-II	0.9998024652766592	100.0	299	600.0	6.8299999999999995e-221	1	ARO:3002635	ARO:3003675	ARO:0000016
AAC(6')-I	1	178	ExDog11_134554	aminoglycoside	AF337947.1.gene2.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	0.8435307070823694	100.0	178	371.0	3.1899999999999996e-134	1	ARO:3004629	ARO:0000007,ARO:0000013,ARO:0000035,ARO:0000038,ARO:0000052,ARO:3007378,ARO:3007379	ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016,ARO:0000016
MEFA	1	405	ExDog11_122652	MLS	gi:501051234:ref:WP_012102863.1:|FEATURES|mefA|MLS|mefA	0.981097221318558	58.0	405	472.0	2.98e-166	1	ARO:3000616	ARO:0000006,ARO:0000057	ARO:0000000,ARO:0000000
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	4	80	ExDog11_82435	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8029241424889896	51.9	77	75.1	2.95e-18	1	ARO:3000838		
VANU	1	67	ExDog11_321752	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9882724395331204	52.2	67	72.4	2.81e-19	1	ARO:3004253		
VANU	1	62	ExDog11_176402	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.99156699832771	59.7	62	77.0	7.23e-21	1	ARO:3004253		
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	1	118	ExDog11_154427	unclassified	NC_002745.1124086.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.973002620376756	53.4	118	132.0	1.19e-39	1	ARO:3000838		
VANR	1	230	ExDog11_189673	glycopeptide	gi:447203848:ref:WP_001281104.1:|FEATURES|vanR|glycopeptide|vanR	0.9999976310827948	71.3	230	352.0	3.63e-125	1	ARO:3002919		
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog11_59338	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9994238358314088	56.0	291	365.0	2.62e-128	1	ARO:3003982	ARO:0000066	ARO:0000017
UGD	1	388	ExDog11_3068	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9009200391641348	61.2	412	491.0	1.24e-174	1	ARO:3003577	ARO:3000454	ARO:1000003
MACB	4	646	ExDog11_133074	MLS	gi:754493745:ref:WP_041910640.1:|FEATURES|macB|MLS|macB	0.9852214462169172	52.9	662	624.0	7.36e-219	1	ARO:3000535		
KDPE	4	225	ExDog11_45631	aminoglycoside	NP_415222.1|FEATURES|kdpE|aminoglycoside|kdpE	0.9863950655556056	53.3	225	232.0	9.28e-78	1	ARO:3003841		
UGD	1	388	ExDog11_246927	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.9014565031074026	60.9	412	493.0	2.15e-175	1	ARO:3003577	ARO:3000454	ARO:1000003
VANS	1	130	ExDog11_201121	glycopeptide	AY082011.1.gene2.p1|FEATURES|vanS|glycopeptide|vanS	0.995771813564062	70.8	130	199.0	1.33e-67	1	ARO:3003564		
UGD	3	388	ExDog11_174729	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8942855128274539	57.3	433	468.0	3.2600000000000003e-164	1	ARO:3003577	ARO:3000454	ARO:1000003
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA	11	272	ExDog11_51731	aminoglycoside	YP_002401190|FEATURES|kasugamycin_resistance_protein_ksgA|aminoglycoside|kasugamycin_resistance_protein_ksgA	0.9999998877089812	56.1	262	263.0	1.02e-87	1	ARO:3000600	ARO:0000006,ARO:0000027,ARO:0000046,ARO:0000057,ARO:0000065,ARO:0000066,ARO:3000145,ARO:3000156,ARO:3000158,ARO:3000176,ARO:3000583,ARO:3000584,ARO:3000669,ARO:3000672,ARO:3000673,ARO:3000674,ARO:3000675,ARO:3000677,ARO:3000678,ARO:3000679,ARO:3000680,ARO:3000681,ARO:3000682,ARO:3000867	ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000000,ARO:0000017,ARO:0000017,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026,ARO:0000026
UGD	1	388	ExDog11_36009	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8972823653723369	60.0	410	478.0	1.67e-169	1	ARO:3003577	ARO:3000454	ARO:1000003
UGD	2	287	ExDog11_106307	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8418622553597557	56.8	315	355.0	1.89e-122	1	ARO:3003577	ARO:3000454	ARO:1000003
KDPE	4	225	ExDog11_42304	aminoglycoside	NP_415222.1|FEATURES|kdpE|aminoglycoside|kdpE	0.987740658556491	53.8	225	240.0	7.14e-81	1	ARO:3003841		
VATB	7	208	ExDog11_207512	MLS	U19459.gene.p01|FEATURES|vatB|MLS|vatB	0.9999999716289292	50.2	205	207.0	2.14e-68	1	ARO:3002841	ARO:3000669	ARO:0000026
EFRA	2	469	ExDog11_186633	multidrug	CDO61513.1|FEATURES|efrA|multidrug|efrA	0.8752145741774713	51.4	471	451.0	1.51e-154	1	ARO:3003948		
UGD	1	388	ExDog11_64615	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8924109943196757	58.0	417	462.0	3.64e-163	1	ARO:3003577	ARO:3000454	ARO:1000003
UGD	1	388	ExDog11_25355	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.915861636415434	70.1	388	558.0	1.74e-201	1	ARO:3003577	ARO:3000454	ARO:1000003
BCRA	4	302	ExDog11_275096	bacitracin	gi:447195835:ref:WP_001273091.1:|FEATURES|bcrA|bacitracin|bcrA	0.9997010113951512	54.5	299	308.0	3.67e-105	1	ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
UGD	1	388	ExDog11_30428	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8942855128274538	57.0	433	468.0	8.729999999999999e-165	1	ARO:3003577	ARO:3000454	ARO:1000003
VATF	15	211	ExDog11_15606	MLS	AAF63432|FEATURES|vatF|MLS|vatF	0.9858099758510144	50.7	203	201.0	4.05e-66	1	ARO:3003744	ARO:3000669	ARO:0000026
RPOB2	27	1122	ExDog11_126989	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.991479245132273	51.7	1206	1116.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
VANU	1	70	ExDog11_154989	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9936999333604464	57.1	70	81.3	1.0300000000000001e-22	1	ARO:3004253		
MDTG	28	399	ExDog11_50623	multidrug	YP_002740275|FEATURES|mdtG|multidrug|mdtG	0.9666491166654342	60.8	372	452.0	1.3e-159	1	ARO:3000822	ARO:0000036,ARO:3000662	ARO:0000001,ARO:0000001
CAMP-REGULATORY_PROTEIN	5	210	ExDog11_241255	unclassified	gi:499731375:ref:WP_011412109.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	0.9954203937872304	78.9	209	337.0	9.72e-120	1	ARO:3000518		
VANU	1	63	ExDog11_190196	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9875653977722229	52.4	63	71.6	5.89e-19	1	ARO:3004253		
TETP	1	420	ExDog11_30608	tetracycline	BAB71966|FEATURES|tetP|tetracycline|tetP	0.9999525184217972	100.0	420	790.0	4.2699999999999995e-292	1	ARO:3000180	ARO:0000051	ARO:3000050
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	80	ExDog11_93754	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.806028703228226	53.8	78	75.5	2.02e-18	1	ARO:3000838		
BACA	9	243	ExDog11_178267	bacitracin	Q5P6K4|FEATURES|bacA|bacitracin|bacA	0.967282260146203	59.8	239	269.0	1.9899999999999998e-91	1	ARO:3002986	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
BCRA	5	305	ExDog11_110325	bacitracin	gi:445996710:ref:WP_000074565.1:|FEATURES|bcrA|bacitracin|bcrA	0.9997398258699388	53.8	301	302.0	7.75e-103	1	ARO:3002987	ARO:3000629,ARO:3000630,ARO:3000631	ARO:3000707,ARO:3000707,ARO:3000707
VANR	1	231	ExDog11_254611	glycopeptide	AAZ98835|FEATURES|vanR|glycopeptide|vanR	0.9999977786866074	75.9	232	372.0	4.71e-133	1	ARO:3002923		
TET44	1	638	ExDog11_99852	tetracycline	FN594949.1.gene24.p01|FEATURES|tet44|tetracycline|tet44	0.9999676128355244	85.9	638	1099.0	0.0	1	ARO:3000556	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
VANU	1	71	ExDog11_180742	glycopeptide	DQ212986.1.gene3.p01|FEATURES|vanU|glycopeptide|vanU	0.9875653977722229	50.7	71	71.6	6.12e-19	1	ARO:3004253		
RPOB2	28	1122	ExDog11_91411	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9919335160014116	52.9	1178	1130.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
ROSA	16	402	ExDog11_105614	fosmidomycin	YP_001401993|FEATURES|rosA|fosmidomycin|rosA	0.99880357083554	51.9	389	405.0	1.78e-140	1	ARO:3003048		
UGD	1	294	ExDog11_45689	peptide	AAC75089.1|FEATURES|ugd|peptide|ugd	0.8501459467750921	58.8	323	368.0	3.69e-127	1	ARO:3003577	ARO:3000454	ARO:1000003
LNUA	7	161	ExDog11_157984	MLS	CAJ75672|FEATURES|lnuA|MLS|lnuA	0.9999999534024568	52.9	155	190.0	3.96e-63	1	ARO:3002835	ARO:0000046,ARO:3007169	ARO:0000017,ARO:0000017
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR	3	80	ExDog11_170617	unclassified	NC_002745.3251084.p01|FEATURES|truncated_putative_response_regulator_ArlR|unclassified|truncated_putative_response_regulator_ArlR	0.8409514879616369	51.3	78	80.5	2.56e-20	1	ARO:3000838		
LSA	1	492	ExDog11_297471	MLS	gi:944535691:ref:WP_055747198.1:|FEATURES|lsa|MLS|lsa	0.9982398942213678	65.7	492	670.0	4.6799999999999996e-242	1	ARO:3003111	ARO:0000066,ARO:3001317	ARO:0000017,ARO:3000670
RPOB2	40	1150	ExDog11_19763	multidrug	BAD59497.1|FEATURES|rpoB2|multidrug|rpoB2	0.9948866976366976	55.9	1206	1255.0	0.0	1	ARO:3000501	ARO:3000169,ARO:3000517,ARO:3000530,ARO:3000534	ARO:3000157,ARO:3000157,ARO:3000157,ARO:3000157
LNUC	1	164	ExDog11_143956	MLS	AAY32951.1|FEATURES|lnuC|MLS|lnuC	0.9995646120642692	59.1	164	212.0	7.400000000000001e-72	1	ARO:3002837	ARO:0000046	ARO:0000017
TETW	49	639	ExDog11_102687	tetracycline	AJ222769.gene.p01|FEATURES|tetW|tetracycline|tetW	0.9999970880354188	100.0	591	1154.0	0.0	1	ARO:3000194	ARO:0000051,ARO:0000069,ARO:3000152,ARO:3000528,ARO:3000667,ARO:3000668	ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050,ARO:3000050
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE	1	287	ExDog11_55380	MLS	APB03216.1|FEATURES|LlmA_23S_ribosomal_RNA_methyltransferase|MLS|LlmA_23S_ribosomal_RNA_methyltransferase	0.9997117012406788	62.0	287	400.0	4.28e-142	1	ARO:3003982	ARO:0000066	ARO:0000017
