Original ID	ARO	Cut_Off	Database
MEG_4939|Drugs|betalactams|Class_D_betalactamases|OXA	3001504	Perfect	megares
MEG_4940|Drugs|betalactams|Class_D_betalactamases|OXA	3001559	Perfect	megares
MEG_4941|Drugs|betalactams|Class_D_betalactamases|OXA	3001776	Perfect	megares
MEG_4942|Drugs|betalactams|Class_D_betalactamases|OXA	3001656	Perfect	megares
MEG_4943|Drugs|betalactams|Class_D_betalactamases|OXA	3001657	Perfect	megares
MEG_4944|Drugs|betalactams|Class_D_betalactamases|OXA	3001658	Perfect	megares
MEG_4945|Drugs|betalactams|Class_D_betalactamases|OXA	3001659	Perfect	megares
MEG_4946|Drugs|betalactams|Class_D_betalactamases|OXA	3001660	Perfect	megares
MEG_4947|Drugs|betalactams|Class_D_betalactamases|OXA	3001661	Perfect	megares
MEG_4948|Drugs|betalactams|Class_D_betalactamases|OXA	3001472	Perfect	megares
MEG_4949|Drugs|betalactams|Class_D_betalactamases|OXA	3001465	Perfect	megares
MEG_4950|Drugs|betalactams|Class_D_betalactamases|OXA	3001466	Perfect	megares
MEG_4951|Drugs|betalactams|Class_D_betalactamases|OXA	3001467	Perfect	megares
MEG_4952|Drugs|betalactams|Class_D_betalactamases|OXA	3001468	Perfect	megares
MEG_4953|Drugs|betalactams|Class_D_betalactamases|OXA	3001469	Perfect	megares
MEG_4954|Drugs|betalactams|Class_D_betalactamases|OXA	3001470	Perfect	megares
MEG_4955|Drugs|betalactams|Class_D_betalactamases|OXA	3001471	Perfect	megares
MEG_4956|Drugs|betalactams|Class_D_betalactamases|OXA	3001473	Perfect	megares
MEG_4957|Drugs|betalactams|Class_D_betalactamases|OXA	3001474	Perfect	megares
MEG_4958|Drugs|betalactams|Class_D_betalactamases|OXA	3001709	Perfect	megares
MEG_4959|Drugs|betalactams|Class_D_betalactamases|OXA	3001475	Perfect	megares
MEG_4960|Drugs|betalactams|Class_D_betalactamases|OXA	3001695	Perfect	megares
MEG_4965|Drugs|betalactams|Class_D_betalactamases|OXA	3001805	Perfect	megares
MEG_4966|Drugs|betalactams|Class_D_betalactamases|OXA	3001783	Perfect	megares
MEG_4967|Drugs|betalactams|Class_D_betalactamases|OXA	3001665	Perfect	megares
MEG_4968|Drugs|betalactams|Class_D_betalactamases|OXA	3001666	Perfect	megares
MEG_4969|Drugs|betalactams|Class_D_betalactamases|OXA	3001667	Perfect	megares
MEG_4970|Drugs|betalactams|Class_D_betalactamases|OXA	3001664	Perfect	megares
MEG_4971|Drugs|betalactams|Class_D_betalactamases|OXA	3004489	Perfect	megares
MEG_4972|Drugs|betalactams|Class_D_betalactamases|OXA	3001766	Perfect	megares
MEG_4973|Drugs|betalactams|Class_D_betalactamases|OXA	3001487	Perfect	megares
MEG_4974|Drugs|betalactams|Class_D_betalactamases|OXA	3001483	Perfect	megares
MEG_4975|Drugs|betalactams|Class_D_betalactamases|OXA	3001500	Perfect	megares
MEG_4976|Drugs|betalactams|Class_D_betalactamases|OXA	3001399	Perfect	megares
MEG_4977|Drugs|betalactams|Class_D_betalactamases|OXA	3001784	Perfect	megares
MEG_4978|Drugs|betalactams|Class_D_betalactamases|OXA	3001668	Perfect	megares
MEG_4979|Drugs|betalactams|Class_D_betalactamases|OXA	3001669	Perfect	megares
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA	3001396	Perfect	megares
MEG_4981|Drugs|betalactams|Class_D_betalactamases|OXA	3001806	Perfect	megares
MEG_4982|Drugs|betalactams|Class_D_betalactamases|OXA	3001489	Perfect	megares
MEG_4983|Drugs|betalactams|Class_D_betalactamases|OXA	3001493	Perfect	megares
MEG_4984|Drugs|betalactams|Class_D_betalactamases|OXA	3001814	Perfect	megares
MEG_4985|Drugs|betalactams|Class_D_betalactamases|OXA	3001710	Perfect	megares
MEG_4986|Drugs|betalactams|Class_D_betalactamases|OXA	3001711	Perfect	megares
MEG_4987|Drugs|betalactams|Class_D_betalactamases|OXA	3001712	Perfect	megares
MEG_4988|Drugs|betalactams|Class_D_betalactamases|OXA	3001713	Perfect	megares
MEG_4989|Drugs|betalactams|Class_D_betalactamases|OXA	3001714	Perfect	megares
MEG_4990|Drugs|betalactams|Class_D_betalactamases|OXA	3001670	Perfect	megares
MEG_4991|Drugs|betalactams|Class_D_betalactamases|OXA	3001476	Strict	megares
MEG_4992|Drugs|betalactams|Class_D_betalactamases|OXA	3001476	Strict	megares
MEG_4993|Drugs|betalactams|Class_D_betalactamases|OXA	3001692	Perfect	megares
MEG_4994|Drugs|betalactams|Class_D_betalactamases|OXA	3001691	Perfect	megares
MEG_4995|Drugs|betalactams|Class_D_betalactamases|OXA	3001693	Perfect	megares
MEG_4996|Drugs|betalactams|Class_D_betalactamases|OXA	3001788	Perfect	megares
MEG_4997|Drugs|betalactams|Class_D_betalactamases|OXA	3001676	Perfect	megares
MEG_4998|Drugs|betalactams|Class_D_betalactamases|OXA	3001678	Perfect	megares
MEG_4999|Drugs|betalactams|Class_D_betalactamases|OXA	3001677	Perfect	megares
MEG_5000|Drugs|betalactams|Class_D_betalactamases|OXA	3001498	Perfect	megares
MEG_5001|Drugs|betalactams|Class_D_betalactamases|OXA	3001485	Perfect	megares
MEG_5002|Drugs|betalactams|Class_D_betalactamases|OXA	3001679	Perfect	megares
MEG_5003|Drugs|betalactams|Class_D_betalactamases|OXA	3001680	Perfect	megares
MEG_5004|Drugs|betalactams|Class_D_betalactamases|OXA	3001499	Perfect	megares
MEG_5005|Drugs|betalactams|Class_D_betalactamases|OXA	3001797	Perfect	megares
MEG_5006|Drugs|betalactams|Class_D_betalactamases|OXA	3001610	Perfect	megares
MEG_5007|Drugs|betalactams|Class_D_betalactamases|OXA	3001551	Perfect	megares
MEG_5008|Drugs|betalactams|Class_D_betalactamases|OXA	3001778	Perfect	megares
MEG_5009|Drugs|betalactams|Class_D_betalactamases|OXA	3001786	Perfect	megares
MEG_5010|Drugs|betalactams|Class_D_betalactamases|OXA	3001787	Perfect	megares
MEG_5011|Drugs|betalactams|Class_D_betalactamases|OXA	3003597	Perfect	megares
MEG_5012|Drugs|betalactams|Class_D_betalactamases|OXA	3001791	Perfect	megares
MEG_5013|Drugs|betalactams|Class_D_betalactamases|OXA	3001689	Perfect	megares
MEG_5014|Drugs|betalactams|Class_D_betalactamases|OXA	3001690	Perfect	megares
MEG_5015|Drugs|betalactams|Class_D_betalactamases|OXA	3001694	Perfect	megares
MEG_5016|Drugs|betalactams|Class_D_betalactamases|OXA	3001681	Perfect	megares
MEG_5017|Drugs|betalactams|Class_D_betalactamases|OXA	3001524	Perfect	megares
MEG_5018|Drugs|betalactams|Class_D_betalactamases|OXA	3001526	Perfect	megares
MEG_5019|Drugs|betalactams|Class_D_betalactamases|OXA	3001527	Perfect	megares
MEG_5020|Drugs|betalactams|Class_D_betalactamases|OXA	3001529	Perfect	megares
MEG_5021|Drugs|betalactams|Class_D_betalactamases|OXA	3001530	Perfect	megares
MEG_5022|Drugs|betalactams|Class_D_betalactamases|OXA	3001532	Perfect	megares
MEG_5023|Drugs|betalactams|Class_D_betalactamases|OXA	3001533	Perfect	megares
MEG_5024|Drugs|betalactams|Class_D_betalactamases|OXA	3001534	Perfect	megares
MEG_5025|Drugs|betalactams|Class_D_betalactamases|OXA	3001443	Perfect	megares
MEG_5026|Drugs|betalactams|Class_D_betalactamases|OXA	3001683	Perfect	megares
MEG_5027|Drugs|betalactams|Class_D_betalactamases|OXA	3001684	Perfect	megares
MEG_5028|Drugs|betalactams|Class_D_betalactamases|OXA	3001685	Perfect	megares
MEG_5029|Drugs|betalactams|Class_D_betalactamases|OXA	3001686	Perfect	megares
MEG_5030|Drugs|betalactams|Class_D_betalactamases|OXA	3001687	Perfect	megares
MEG_5031|Drugs|betalactams|Class_D_betalactamases|OXA	3001688	Perfect	megares
MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA	3001793	Perfect	megares
MEG_5033|Drugs|betalactams|Class_D_betalactamases|OXA	3001510	Perfect	megares
MEG_5034|Drugs|betalactams|Class_D_betalactamases|OXA	3001511	Perfect	megares
MEG_5035|Drugs|betalactams|Class_D_betalactamases|OXA	3001512	Perfect	megares
MEG_5036|Drugs|betalactams|Class_D_betalactamases|OXA	3001513	Perfect	megares
MEG_5037|Drugs|betalactams|Class_D_betalactamases|OXA	3001514	Perfect	megares
MEG_5038|Drugs|betalactams|Class_D_betalactamases|OXA	3001515	Perfect	megares
MEG_5039|Drugs|betalactams|Class_D_betalactamases|OXA	3001516	Perfect	megares
MEG_5040|Drugs|betalactams|Class_D_betalactamases|OXA	3001517	Perfect	megares
MEG_5041|Drugs|betalactams|Class_D_betalactamases|OXA	3001518	Perfect	megares
MEG_5042|Drugs|betalactams|Class_D_betalactamases|OXA	3001519	Perfect	megares
MEG_5043|Drugs|betalactams|Class_D_betalactamases|OXA	3001520	Perfect	megares
MEG_5044|Drugs|betalactams|Class_D_betalactamases|OXA	3001521	Perfect	megares
MEG_5045|Drugs|betalactams|Class_D_betalactamases|OXA	3001522	Perfect	megares
MEG_5046|Drugs|betalactams|Class_D_betalactamases|OXA	3001523	Perfect	megares
MEG_5047|Drugs|betalactams|Class_D_betalactamases|OXA	3001535	Perfect	megares
MEG_5048|Drugs|betalactams|Class_D_betalactamases|OXA	3001536	Perfect	megares
MEG_5049|Drugs|betalactams|Class_D_betalactamases|OXA	3001537	Perfect	megares
MEG_5050|Drugs|betalactams|Class_D_betalactamases|OXA	3001538	Perfect	megares
MEG_5051|Drugs|betalactams|Class_D_betalactamases|OXA	3001539	Perfect	megares
MEG_5052|Drugs|betalactams|Class_D_betalactamases|OXA	3001540	Perfect	megares
MEG_5053|Drugs|betalactams|Class_D_betalactamases|OXA	3001541	Perfect	megares
MEG_5054|Drugs|betalactams|Class_D_betalactamases|OXA	3001542	Perfect	megares
MEG_5055|Drugs|betalactams|Class_D_betalactamases|OXA	3001543	Perfect	megares
MEG_5056|Drugs|betalactams|Class_D_betalactamases|OXA	3001715	Perfect	megares
MEG_5057|Drugs|betalactams|Class_D_betalactamases|OXA	3001544	Perfect	megares
MEG_5058|Drugs|betalactams|Class_D_betalactamases|OXA	3001545	Perfect	megares
MEG_5059|Drugs|betalactams|Class_D_betalactamases|OXA	3001546	Perfect	megares
MEG_5060|Drugs|betalactams|Class_D_betalactamases|OXA	3001547	Perfect	megares
MEG_5061|Drugs|betalactams|Class_D_betalactamases|OXA	3001548	Perfect	megares
MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA	3001549	Perfect	megares
MEG_5063|Drugs|betalactams|Class_D_betalactamases|OXA	3001550	Perfect	megares
MEG_5064|Drugs|betalactams|Class_D_betalactamases|OXA	3001807	Perfect	megares
MEG_5065|Drugs|betalactams|Class_D_betalactamases|OXA	3001552	Perfect	megares
MEG_5066|Drugs|betalactams|Class_D_betalactamases|OXA	3001774	Perfect	megares
MEG_5067|Drugs|betalactams|Class_D_betalactamases|OXA	3001560	Perfect	megares
MEG_5068|Drugs|betalactams|Class_D_betalactamases|OXA	3001562	Perfect	megares
MEG_5069|Drugs|betalactams|Class_D_betalactamases|OXA	3001563	Perfect	megares
MEG_5070|Drugs|betalactams|Class_D_betalactamases|OXA	3001565	Perfect	megares
MEG_5071|Drugs|betalactams|Class_D_betalactamases|OXA	3001574	Perfect	megares
MEG_5072|Drugs|betalactams|Class_D_betalactamases|OXA	3001567	Perfect	megares
MEG_5073|Drugs|betalactams|Class_D_betalactamases|OXA	3001568	Perfect	megares
MEG_5074|Drugs|betalactams|Class_D_betalactamases|OXA	3001575	Perfect	megares
MEG_5075|Drugs|betalactams|Class_D_betalactamases|OXA	3001573	Perfect	megares
MEG_5076|Drugs|betalactams|Class_D_betalactamases|OXA	3001577	Perfect	megares
MEG_5077|Drugs|betalactams|Class_D_betalactamases|OXA	3001605	Perfect	megares
MEG_5078|Drugs|betalactams|Class_D_betalactamases|OXA	3001597	Perfect	megares
MEG_5079|Drugs|betalactams|Class_D_betalactamases|OXA	3001598	Perfect	megares
MEG_5080|Drugs|betalactams|Class_D_betalactamases|OXA	3001599	Perfect	megares
MEG_5081|Drugs|betalactams|Class_D_betalactamases|OXA	3001600	Perfect	megares
MEG_5082|Drugs|betalactams|Class_D_betalactamases|OXA	3001602	Perfect	megares
MEG_5083|Drugs|betalactams|Class_D_betalactamases|OXA	3001603	Perfect	megares
MEG_5084|Drugs|betalactams|Class_D_betalactamases|OXA	3001604	Perfect	megares
MEG_5085|Drugs|betalactams|Class_D_betalactamases|OXA	3001495	Perfect	megares
MEG_5086|Drugs|betalactams|Class_D_betalactamases|OXA	3001558	Perfect	megares
MEG_5087|Drugs|betalactams|Class_D_betalactamases|OXA	3001587	Perfect	megares
MEG_5088|Drugs|betalactams|Class_D_betalactamases|OXA	3001588	Perfect	megares
MEG_5089|Drugs|betalactams|Class_D_betalactamases|OXA	3001586	Perfect	megares
MEG_5090|Drugs|betalactams|Class_D_betalactamases|OXA	3001606	Perfect	megares
MEG_5091|Drugs|betalactams|Class_D_betalactamases|OXA	3001589	Perfect	megares
MEG_5092|Drugs|betalactams|Class_D_betalactamases|OXA	3001595	Perfect	megares
MEG_5093|Drugs|betalactams|Class_D_betalactamases|OXA	3002496	Perfect	megares
MEG_5094|Drugs|betalactams|Class_D_betalactamases|OXA	3001584	Perfect	megares
MEG_5095|Drugs|betalactams|Class_D_betalactamases|OXA	3001583	Perfect	megares
MEG_5096|Drugs|betalactams|Class_D_betalactamases|OXA	3001608	Perfect	megares
MEG_5097|Drugs|betalactams|Class_D_betalactamases|OXA	3003160	Perfect	megares
MEG_5098|Drugs|betalactams|Class_D_betalactamases|OXA	3003161	Perfect	megares
MEG_5099|Drugs|betalactams|Class_D_betalactamases|OXA	3003147	Perfect	megares
MEG_5100|Drugs|betalactams|Class_D_betalactamases|OXA	3003148	Perfect	megares
MEG_5101|Drugs|betalactams|Class_D_betalactamases|OXA	3003149	Perfect	megares
MEG_5102|Drugs|betalactams|Class_D_betalactamases|OXA	3003120	Perfect	megares
MEG_5104|Drugs|betalactams|Class_D_betalactamases|OXA	3003124	Perfect	megares
MEG_5105|Drugs|betalactams|Class_D_betalactamases|OXA	3003125	Perfect	megares
MEG_5106|Drugs|betalactams|Class_D_betalactamases|OXA	3003126	Perfect	megares
MEG_5107|Drugs|betalactams|Class_D_betalactamases|OXA	3001553	Perfect	megares
MEG_5108|Drugs|betalactams|Class_D_betalactamases|OXA	3003162	Perfect	megares
MEG_5109|Drugs|betalactams|Class_D_betalactamases|OXA	3001607	Perfect	megares
MEG_5110|Drugs|betalactams|Class_D_betalactamases|OXA	3003640	Perfect	megares
MEG_5111|Drugs|betalactams|Class_D_betalactamases|OXA	3003594	Perfect	megares
MEG_5112|Drugs|betalactams|Class_D_betalactamases|OXA	3003593	Perfect	megares
MEG_5113|Drugs|betalactams|Class_D_betalactamases|OXA	3003595	Perfect	megares
MEG_5114|Drugs|betalactams|Class_D_betalactamases|OXA	3003596	Perfect	megares
MEG_5115|Drugs|betalactams|Class_D_betalactamases|OXA	3001457	Perfect	megares
MEG_5116|Drugs|betalactams|Class_D_betalactamases|OXA	3001460	Perfect	megares
MEG_5117|Drugs|betalactams|Class_D_betalactamases|OXA	3001462	Perfect	megares
MEG_5118|Drugs|betalactams|Class_D_betalactamases|OXA	3001463	Perfect	megares
MEG_5119|Drugs|betalactams|Class_D_betalactamases|OXA	3003598	Perfect	megares
MEG_5120|Drugs|betalactams|Class_D_betalactamases|OXA	3003611	Perfect	megares
MEG_5121|Drugs|betalactams|Class_D_betalactamases|OXA	3003613	Perfect	megares
MEG_5122|Drugs|betalactams|Class_D_betalactamases|OXA	3003614	Perfect	megares
MEG_5123|Drugs|betalactams|Class_D_betalactamases|OXA	3003615	Perfect	megares
MEG_5124|Drugs|betalactams|Class_D_betalactamases|OXA	3003602	Perfect	megares
MEG_5125|Drugs|betalactams|Class_D_betalactamases|OXA	3003603	Perfect	megares
MEG_5126|Drugs|betalactams|Class_D_betalactamases|OXA	3003604	Perfect	megares
MEG_5127|Drugs|betalactams|Class_D_betalactamases|OXA	3003605	Perfect	megares
MEG_5128|Drugs|betalactams|Class_D_betalactamases|OXA	3003621	Strict	megares
MEG_5129|Drugs|betalactams|Class_D_betalactamases|OXA	3003622	Strict	megares
MEG_5130|Drugs|betalactams|Class_D_betalactamases|OXA	3003606	Perfect	megares
MEG_5131|Drugs|betalactams|Class_D_betalactamases|OXA	3003607	Perfect	megares
MEG_5132|Drugs|betalactams|Class_D_betalactamases|OXA	3003608	Perfect	megares
MEG_5133|Drugs|betalactams|Class_D_betalactamases|OXA	3003609	Perfect	megares
MEG_5134|Drugs|betalactams|Class_D_betalactamases|OXA	3003617	Perfect	megares
MEG_5135|Drugs|betalactams|Class_D_betalactamases|OXA	3003626	Perfect	megares
MEG_5136|Drugs|betalactams|Class_D_betalactamases|OXA	3003627	Perfect	megares
MEG_5137|Drugs|betalactams|Class_D_betalactamases|OXA	3003628	Perfect	megares
MEG_5138|Drugs|betalactams|Class_D_betalactamases|OXA	3003629	Perfect	megares
MEG_5139|Drugs|betalactams|Class_D_betalactamases|OXA	3003631	Perfect	megares
MEG_5140|Drugs|betalactams|Class_D_betalactamases|OXA	3003632	Perfect	megares
MEG_5141|Drugs|betalactams|Class_D_betalactamases|OXA	3003633	Perfect	megares
MEG_5142|Drugs|betalactams|Class_D_betalactamases|OXA	3003634	Perfect	megares
MEG_5143|Drugs|betalactams|Class_D_betalactamases|OXA	3003635	Perfect	megares
MEG_5144|Drugs|betalactams|Class_D_betalactamases|OXA	3003636	Perfect	megares
MEG_5145|Drugs|betalactams|Class_D_betalactamases|OXA	3003641	Perfect	megares
MEG_5147|Drugs|betalactams|Class_D_betalactamases|OXA	3003637	Perfect	megares
MEG_5149|Drugs|betalactams|Class_D_betalactamases|OXA	3003620	Perfect	megares
MEG_5150|Drugs|betalactams|Class_D_betalactamases|OXA	3003115	Perfect	megares
MEG_5151|Drugs|betalactams|Class_D_betalactamases|OXA	3004362	Perfect	megares
MEG_5152|Drugs|betalactams|Class_D_betalactamases|OXA	3003128	Perfect	megares
MEG_5153|Drugs|betalactams|Class_D_betalactamases|OXA	3001398	Perfect	megares
MEG_5155|Drugs|betalactams|Class_D_betalactamases|OXA	3003600	Perfect	megares
MEG_5156|Drugs|betalactams|Class_D_betalactamases|OXA	3003610	Perfect	megares
MEG_5157|Drugs|betalactams|Class_D_betalactamases|OXA	3003642	Perfect	megares
MEG_5158|Drugs|betalactams|Class_D_betalactamases|OXA	3001459	Perfect	megares
MEG_5159|Drugs|betalactams|Class_D_betalactamases|OXA	3001404	Perfect	megares
MEG_5160|Drugs|betalactams|Class_D_betalactamases|OXA	3001397	Perfect	megares
MEG_5161|Drugs|betalactams|Class_D_betalactamases|OXA	3001496	Perfect	megares
MEG_5162|Drugs|betalactams|Class_D_betalactamases|OXA	3001742	Perfect	megares
MEG_5163|Drugs|betalactams|Class_D_betalactamases|OXA	3001748	Perfect	megares
MEG_5164|Drugs|betalactams|Class_D_betalactamases|OXA	3001528	Perfect	megares
MEG_5165|Drugs|betalactams|Class_D_betalactamases|OXA	3001531	Perfect	megares
MEG_5166|Drugs|betalactams|Class_D_betalactamases|OXA	3001721	Perfect	megares
MEG_5167|Drugs|betalactams|Class_D_betalactamases|OXA	3001525	Perfect	megares
MEG_5168|Drugs|betalactams|Class_D_betalactamases|OXA	3003645	Perfect	megares
MEG_5169|Drugs|betalactams|Class_D_betalactamases|OXA	3001407	Perfect	megares
MEG_5170|Drugs|betalactams|Class_D_betalactamases|OXA	3001408	Perfect	megares
MEG_5171|Drugs|betalactams|Class_D_betalactamases|OXA	3001410	Perfect	megares
MEG_5172|Drugs|betalactams|Class_D_betalactamases|OXA	3001413	Perfect	megares
MEG_5173|Drugs|betalactams|Class_D_betalactamases|OXA	3001456	Perfect	megares
MEG_5174|Drugs|betalactams|Class_D_betalactamases|OXA	3001461	Perfect	megares
MEG_5175|Drugs|betalactams|Class_D_betalactamases|OXA	3001400	Perfect	megares
MEG_5176|Drugs|betalactams|Class_D_betalactamases|OXA	3001402	Perfect	megares
MEG_5177|Drugs|betalactams|Class_D_betalactamases|OXA	3001416	Perfect	megares
MEG_5178|Drugs|betalactams|Class_D_betalactamases|OXA	3001406	Perfect	megares
MEG_5179|Drugs|betalactams|Class_D_betalactamases|OXA	3003645	Perfect	megares
MEG_5180|Drugs|betalactams|Class_D_betalactamases|OXA	3001581	Perfect	megares
MEG_5181|Drugs|betalactams|Class_D_betalactamases|OXA	3001582	Perfect	megares
MEG_5182|Drugs|betalactams|Class_D_betalactamases|OXA	3001443	Perfect	megares
MEG_5183|Drugs|betalactams|Class_D_betalactamases|OXA	3001444	Perfect	megares
MEG_5184|Drugs|betalactams|Class_D_betalactamases|OXA	3001445	Perfect	megares
MEG_5185|Drugs|betalactams|Class_D_betalactamases|OXA	3005702	Perfect	megares
MEG_5186|Drugs|betalactams|Class_D_betalactamases|OXA	3005703	Perfect	megares
MEG_5187|Drugs|betalactams|Class_D_betalactamases|OXA	3005704	Perfect	megares
MEG_5188|Drugs|betalactams|Class_D_betalactamases|OXA	3005705	Perfect	megares
MEG_5189|Drugs|betalactams|Class_D_betalactamases|OXA	3005706	Perfect	megares
MEG_5190|Drugs|betalactams|Class_D_betalactamases|OXA	3005707	Perfect	megares
MEG_5191|Drugs|betalactams|Class_D_betalactamases|OXA	3001571	Perfect	megares
MEG_5192|Drugs|betalactams|Class_D_betalactamases|OXA	3001572	Perfect	megares
MEG_5193|Drugs|betalactams|Class_D_betalactamases|OXA	3001561	Perfect	megares
MEG_5194|Drugs|betalactams|Class_D_betalactamases|OXA	3001564	Perfect	megares
MEG_5195|Drugs|betalactams|Class_D_betalactamases|OXA	3001566	Perfect	megares
MEG_5196|Drugs|betalactams|Class_D_betalactamases|OXA	3001569	Perfect	megares
MEG_5197|Drugs|betalactams|Class_D_betalactamases|OXA	3001570	Perfect	megares
MEG_5198|Drugs|betalactams|Class_D_betalactamases|OXA	3001576	Perfect	megares
MEG_5199|Drugs|betalactams|Class_D_betalactamases|OXA	3003117	Perfect	megares
MEG_5200|Drugs|betalactams|Class_D_betalactamases|OXA	3001596	Perfect	megares
MEG_5201|Drugs|betalactams|Class_D_betalactamases|OXA	3003639	Perfect	megares
MEG_5204|Drugs|betalactams|Class_D_betalactamases|OXA	3008720	Perfect	megares
MEG_5207|Drugs|betalactams|Class_D_betalactamases|OXA	3001802	Strict	megares
MEG_5209|Drugs|betalactams|Class_D_betalactamases|OXA	3001611	Perfect	megares
MEG_5210|Drugs|betalactams|Class_D_betalactamases|OXA	3001646	Perfect	megares
MEG_5212|Drugs|betalactams|Class_D_betalactamases|OXA	3005934	Perfect	megares
